id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
7bce2d8b-8b2b-446e-922b-7de7b23c6844,78763735-0758-4a24-9867-3ac0c55d1287,2016-11-08T19:54:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1600,96,1696
59e4d61a-320a-44fa-b273-2142de62d65a,5750a50c-ef99-48a5-bcff-d164683e98da,2016-11-08T16:53:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1200,72,1272
a1956dba-934a-4052-ac99-27bf21b15c86,04e54390-1a7a-4b14-97c3-294b4264b590,2016-11-08T08:17:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
73156584-56f3-4bdc-a8e1-6d2c3b584e01,929c1701-b59e-4bad-99dc-ad55560679cf,2016-11-08T08:31:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
488e4c5a-2f25-4744-a2d7-d1b51b013f49,a9a6c8da-7165-4886-94ed-b3567f1dfac3,2016-11-08T08:10:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
7e170182-0d5b-43fc-a8e5-9676c1470e2a,56893c33-fcc9-479e-a91e-d04a361cb535,2016-11-08T07:19:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
cbc63c22-1615-484e-8259-5889ef2dc9f0,989728f9-dfce-4da0-9c00-d5dbc473b3c8,2016-11-08T16:57:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1600,96,1696
1d6b2984-9988-46fe-a3e3-b126d244daa9,ddbd173e-f471-4fc5-ba9e-831c07ae72a8,2016-11-08T09:15:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
4349cdc0-634c-45f8-af3e-3d635006e48d,82928429-a96d-46a2-b7b9-f8dea4b6bb2e,2016-11-08T07:52:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
69eddd07-dd1f-49f3-a4f8-f92438217d9f,a2b11c69-1406-4cad-a9fb-af321f5b2b0c,2016-11-08T08:03:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
c5355045-55c7-46d2-a359-3f60e9e607be,cdc77586-87a5-48a1-a4d3-d6fa7438061a,2016-11-08T08:15:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
cf53a9f5-98f3-47ec-ac31-e289f1a247b1,acaabf38-9cfe-4bc7-8c68-cbc9e4d8d1d7,2016-11-08T14:35:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1400,84,1484
5e4876aa-28e4-4986-8280-a3a2eb2509f2,02faa5ac-1657-4f4b-af69-dd9525686f3b,2016-11-08T15:25:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
010b524d-66f8-4a5c-91ac-ce01f55dd5bf,a2b782fe-7a85-4691-9d47-2c1f1c5203db,2016-11-08T14:54:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1800,108,1908
8bed8cae-215e-46b3-8f91-190f2a358358,b15e5a6c-0c44-43d4-b089-6bbcde9c2be2,2016-11-08T10:57:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
ea76c30b-996d-4a4e-b253-8b887f7734e3,76595db8-0b89-4358-a7bb-d42b8db88549,2016-11-08T15:20:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1600,96,1696
afd837e6-d2d6-4c3a-a78f-427e30bd7e41,e1373b5c-98ae-4ec1-b265-53909a4dbf06,2016-11-08T11:53:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
5076f3a2-375c-460e-ad47-cad25e82a39c,e7b7d835-e50a-4090-b82c-b5f17b931157,2016-11-08T15:43:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1600,96,1696
3eb9541e-0659-4d8a-b3ea-07faec863886,6a37a14f-dea7-4088-8819-99a3e827aeff,2016-11-08T07:52:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
389fb01f-94af-40c0-b3e8-ca0862794a05,e1a9a321-5da8-458c-bcf8-e9b852b82707,2016-11-08T15:04:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1200,72,1272
ff5de397-53a1-43e6-975a-dbd3375421c7,65e15d42-ac13-421f-bb94-cbfd6aed43b3,2016-11-08T08:14:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
f978274c-1005-4da7-a97d-1fda60f83166,bc803a26-a319-44d3-aecd-f050f82d96e6,2016-11-08T11:01:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1100,65,1165
7e3dc518-fc90-4742-89b7-66490509123c,400faf31-611a-44bd-ab91-209d07466f3e,2016-11-08T15:53:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,3200,192,3392
73d49bfa-43e0-47aa-910f-7f621cf9321a,21979108-caf6-47a0-9a84-58bca2400a54,2016-11-08T16:44:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
0441ec52-3616-45ec-92c7-354fa31d3962,29d1cbaf-3e0b-4756-9ca5-4c50ffe2f309,2016-11-08T12:07:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2100,126,2226
e2411756-a80d-4af0-a131-d048ab147697,890c714d-0dad-46da-b8b8-161683a95aab,2016-11-08T17:36:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
34d42e0d-de33-420c-9967-d368409534dd,30b8ce50-0cf1-4320-8439-7260bec6da1c,2016-11-08T14:22:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
b608b4ac-5f7c-4c94-93f1-63cd7e074027,929d41a8-4498-4f86-b869-4d8cfb52e151,2016-11-08T08:46:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
eec5c9db-b7ae-4a1f-a0b2-8b3e2190654f,8835c4b0-1d08-44bc-830b-00ac89fa4282,2016-11-08T13:28:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,3200,192,3392
a2293840-e414-4ee1-8b8e-99bb3e1880e0,3b7e562b-d350-4b95-be14-5dac994513ce,2016-11-08T08:45:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
61a22565-03ed-4a8e-ae96-3e6e1486995c,8594cd9e-b249-4ca1-ba23-cadc1cdb2f91,2016-11-08T15:26:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2300,138,2438
fd4728af-7e4d-4279-8ef2-f2519193bfd7,a437e6ee-77a7-489b-9dc7-13a42f7f80e8,2016-11-08T14:59:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
edba8288-778e-4d1c-bfe9-c39a80492152,7fa8054f-798d-4584-bac2-2b081c535aee,2016-11-08T14:54:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2000,120,2120
dc4dac15-5134-4c7d-b2a2-a62892dc7023,1c67b7da-3d27-45df-8553-84ec79c7aaf4,2016-11-08T11:17:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1100,65,1165
199ca511-246e-4270-906f-972152d8cb3a,7ddd87f3-1344-4d81-86a3-2609452f9675,2016-11-08T11:38:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
9c73920c-b374-4e29-a1d3-0b61b96ef410,9bb6579a-266e-45b2-8419-2f780ae0abd5,2016-11-09T13:51:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
9a54099d-666f-459a-9fd7-7807c1279482,3413c899-d35a-431c-8fa4-b9d3fb561c08,2016-11-09T11:18:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2400,144,2544
03291156-1f79-4840-94b8-275a8a357b1b,b23f1104-d7c5-4d21-8349-51ade47a0b22,2016-11-09T07:48:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
f2631082-4f84-4d9b-80b9-4bb6ceabc792,a1a4a9ba-f2d6-44ed-b600-40bae3684b3c,2016-11-09T08:26:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
047cfb14-fde4-43f5-949c-8b7142d719d0,6de38b4f-d333-4522-b0ca-6914ce80d4a2,2016-11-09T08:35:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
52c9872d-34ce-4c53-ac53-a72663c07fa9,c750da6d-cf27-4203-a8b5-cd6d6caae835,2016-11-09T12:18:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1200,72,1272
e1ba2d7d-ec3e-4c73-8238-bee5887b149f,ee1dff48-4efe-43f8-8b46-b169ba58981a,2016-11-09T08:38:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
3c5388ff-a126-4ef5-95ce-c613e8500907,f1f620fb-05d3-43ac-b284-ccb569f1ab66,2016-11-09T07:12:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
2e70ade6-35c6-47a0-ad8d-750d78066f08,c84d5290-b061-4699-912d-be260a56822b,2016-11-09T13:12:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
aa06538f-6e70-49b0-a260-6354f2c5f439,1969c259-d14a-4040-b04d-f8e1a0a21490,2016-11-09T17:25:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1800,108,1908
4f7acfd1-39c2-4b2c-9ca5-648553dd836b,375ca543-1e86-4773-b0bb-d2f9b0fba3a4,2016-11-09T11:49:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
715e7856-a5b0-4ad9-9820-d9fd019b1c81,e0f8772e-46e4-4634-8c2e-6561d3d06375,2016-11-09T10:26:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
46e25234-271b-4c25-aebf-cd8a23d7a6be,7bdbc896-b299-44e5-90a6-4a66f90b1f91,2016-11-09T14:08:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
f9a85cb1-72d6-4562-ad0f-a9f7c9938625,2fea1df3-b44a-498e-97ff-f58ab4955a94,2016-11-09T08:51:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
393734c0-7863-4fb7-b839-88aed4af38fd,4b133008-cfbd-4aff-be51-c794f93e0466,2016-11-09T07:12:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
ea5ea88d-b297-4fa8-b8c8-7a49136f33a9,884b5414-a56f-43e4-be80-ba54d3a6c3ff,2016-11-09T14:12:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1000,60,1060
6360ea52-254f-4c5a-80b8-3d729ed26935,1504f3f8-c721-4864-b98d-498f2de44cfd,2016-11-09T15:31:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1200,72,1272
3edd62cf-e9ab-4d00-95f6-8b69053cb0c9,b1cce6b4-c5ea-44ed-ae84-42e20f0b4359,2016-11-09T16:49:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
92153097-9bd9-4fca-819e-93d6faf6ec8a,015bc9ad-a9ef-4717-a1d5-6059a50a39eb,2016-11-09T18:37:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1600,96,1696
d5cd98d8-698c-4204-9037-49496aae029a,0d734aac-0559-4bf8-abed-5bbd0e93e566,2016-11-09T08:58:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
421546b6-967a-424f-a509-a0d0e7267865,143a3b09-a454-45ce-ace9-d9e555db213c,2016-11-09T13:47:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1900,113,2013
1fddf8ff-146e-4c9e-86f5-4ed9e69c2e93,366dd00d-fb38-4996-957c-377b3f26f7ca,2016-11-09T10:50:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,900,54,954
0e35c815-7a9e-480e-b0b5-c8e91f310091,79e4ee25-0ad6-41a0-831b-083d3ebe1749,2016-11-09T08:10:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
0ee19973-2dec-4cfb-a7f9-95a1da7a6c21,7997a003-77d5-4081-ab5e-037d3743c9f8,2016-11-09T07:58:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
3030b5d4-eea9-4103-ba0b-21a6b99997fa,becd027d-8d58-4ebb-acf1-36cc0c84996e,2016-11-09T08:00:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
3495e351-29b9-45bc-bc47-a92b8ba38927,7d23eba7-e0e6-450e-868b-0eff742b0045,2016-11-09T07:32:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
afddc886-4507-494e-860d-21634a29cc66,f63baeb2-7b5e-49b1-b6fd-b80da83ca639,2016-11-09T18:21:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
5df802fb-414e-421c-b8c9-aeb7f501de14,92c7a9bd-cdb5-4d9e-b33f-55b0a053b7a6,2016-11-09T07:14:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
1d0e426a-181c-4fe4-b8b6-9daf58b3582d,7aa9229a-7c9e-4ffe-ad5d-5871c907d9ae,2016-11-09T08:41:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
b98a8eaa-dd64-4a2b-9769-ee6c71c869a9,1784955b-662b-40ec-b429-e47a6f67c886,2016-11-09T13:15:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1000,60,1060
345deceb-25ef-49e4-848f-958120ec60c3,b4eafe6d-4eee-49f9-9eb2-72fdc7c5fbfd,2016-11-09T10:53:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
a26dcbc3-09ca-455a-89a2-c3b94a59da51,61028c5b-efdd-4100-b130-ff8c59d25e49,2016-11-09T16:38:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2000,120,2120
04b1a66a-861a-468d-9171-f2dc238e265e,0694f668-a4ec-4996-be02-723005621b2d,2016-11-09T09:45:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2500,150,2650
a588a7cd-7bc2-4716-89c4-e181313f365a,ba73e2b9-59c9-4725-be3a-955fac2d7307,2016-11-09T17:55:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
afccd529-f83d-4b30-81ce-0c9a241fb12e,92f6a60e-d446-46f4-843c-3b63ba3112b8,2016-11-09T07:42:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
bf89a183-9423-4ce0-96e5-7515792b6455,cad24ec9-bf90-44dc-a572-e83faa1b9945,2016-11-09T07:58:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
d7dbb12b-463b-4e56-87c5-1444d0dbaec1,81fb5a74-b406-4afe-87ab-78ea6466f6fc,2016-11-09T08:47:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
2abc820f-31be-4db0-bca1-4d328f618d1a,59769d9a-a19f-4226-b4eb-260a5c6b4528,2016-11-09T07:11:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
407b4599-0c11-4c5b-8d45-b923815ddb71,a1ba7eeb-3a28-4048-b430-82caee53f3d6,2016-11-09T12:57:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
d82bf5e4-8de8-4aca-88c7-ef7f6ebdc79c,e3d41c8f-4f3b-4f6e-980c-844ff234cc6e,2016-11-09T15:30:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
2ae84697-29f1-4499-b1c9-bc19d0d87747,bc68c7c4-d56e-4113-8851-0083a0119db8,2016-11-09T13:57:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
5c0a54b1-312c-4e42-854d-1991a7460406,9425c87e-ea21-4fcf-891d-1d98c2883af3,2016-11-09T08:16:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
61509192-cbd3-4532-9621-da26fd729d1e,444e2c6c-5922-43ae-83f5-092a075a78a8,2016-11-09T07:35:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,0,0,0
b2e3488c-3296-4f80-91b1-919fb17a8b88,1dab69f5-d74a-4361-9dbc-44fefc3cd371,2016-11-09T07:12:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
c51938c2-cc85-4544-b87f-4c1da5225c3a,b5eadcef-223b-4c59-93f0-ac1660d71e54,2016-11-09T12:58:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1600,96,1696
76eab977-335c-4cec-a738-b63a674da463,dc6156c6-acea-47f5-9a71-28fddbc46978,2016-11-09T12:39:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
e5384ed1-cab0-4efb-831d-c2322bea7d82,6aeb876c-c1bc-4abb-afa3-96b4b894a404,2016-11-09T19:09:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1300,78,1378
0e5e0fee-aaf5-4afd-87c9-f2b3a18d4c02,98242349-3698-46bb-ade7-ffa1acf6de70,2016-11-09T16:36:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
0238daf9-8f5b-40dc-b5b0-667ece8ffd82,213565dd-cf8d-46f8-8a0b-1e3fd2b82449,2016-11-09T18:07:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
245a520e-b6f8-4fb1-9f45-b89a800139b4,2762a703-f423-445b-8520-bdb528ae01dd,2016-11-09T07:54:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
0cec713b-9e21-408f-ab5e-9f0802f786c2,83849883-0a50-4b97-9156-234dddfebc6e,2016-11-09T07:48:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
f98cddbb-181b-47e7-b1ec-3f09112314f7,d7abb926-d373-499c-b42b-295471d657df,2016-11-09T11:49:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1000,60,1060
b54a3a07-1d96-4641-9604-f83a3bad0974,a5dd508e-21f2-40a9-88d3-c7ddd3cd285b,2016-11-09T08:11:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
69a25147-d627-43ca-901f-97fc800e4c17,aa92fd2b-6177-43e5-813b-85feae57b780,2016-11-09T08:24:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
1d6c2df5-79c2-4eb7-b309-0d42fe26d54a,0f1d1ab8-50f1-4331-90dc-8c7db23e944d,2016-11-09T07:52:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
1da3999d-01f7-41ef-ba51-f666a3bb22d1,a3d98f8c-f4fd-45bd-a313-9fd6d7b6ecac,2016-11-09T07:52:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
fead1a1f-98a1-4cb4-a0fd-415669747aec,78763735-0758-4a24-9867-3ac0c55d1287,2016-11-09T09:09:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
62ecb712-e31e-45c0-a877-8df49afc707f,1357b492-ee8f-436d-869e-ff79d2e89169,2016-11-09T07:46:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
40678612-5dd9-4534-967b-2b353425ab6c,a079ec36-752f-4be1-8f5a-b7c01c1095e0,2016-11-09T13:36:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
5e5d2089-fd82-40c7-84db-450784cc82c1,9e2b11cd-38c7-42af-a3e2-00ca948e673d,2016-11-09T11:46:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
a70f49f6-e97d-4f90-a6b3-ab1eb7d1f18f,929c1701-b59e-4bad-99dc-ad55560679cf,2016-11-09T07:53:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
36e18e66-76fe-4efe-af43-6770a6c943e9,eae6294a-6b66-408a-83ee-2e0afe1d0392,2016-11-09T07:54:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
194e9979-c5f8-41e5-a1e6-98059ba49387,f623850e-a3e1-4d2e-8afc-b0f97783e982,2016-11-09T16:16:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
8ce03c03-c930-4c98-b2a7-883295097b4b,a9a6c8da-7165-4886-94ed-b3567f1dfac3,2016-11-09T07:58:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
42e44190-2e5d-4324-8e71-c091e6900ba3,56893c33-fcc9-479e-a91e-d04a361cb535,2016-11-09T07:48:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
82fbd0fd-e8f0-4766-880e-38f667bc4fdb,989728f9-dfce-4da0-9c00-d5dbc473b3c8,2016-11-09T16:44:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
ef92748e-4531-4073-bf8e-5595dfbc6754,8c3d3c37-c681-400d-b851-1a8f46a213fd,2016-11-09T13:49:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
b8cdd76e-84f9-460a-9bb5-5c2e04fff56f,82928429-a96d-46a2-b7b9-f8dea4b6bb2e,2016-11-09T07:52:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
e0209048-a0ea-481c-9ef7-dc21b3517b10,a2b11c69-1406-4cad-a9fb-af321f5b2b0c,2016-11-09T08:01:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
0e95055a-7bab-46e7-a1fc-fdc4f1e22a08,1e372100-2735-452f-97f1-b266bd42d527,2016-11-09T16:29:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2000,120,2120
62c9aa12-d41f-4078-8d21-8b48403a66b6,cdc77586-87a5-48a1-a4d3-d6fa7438061a,2016-11-09T08:19:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
ac1f40b5-1025-477d-b41a-ffa1da944cff,02faa5ac-1657-4f4b-af69-dd9525686f3b,2016-11-09T16:07:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1400,84,1484
be99984f-d51e-409c-ba1e-ef9be1efc8b5,a9b36301-a313-45e0-af3d-0bef795f4acd,2016-11-09T07:53:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
14e76ecd-db96-4610-940f-e7231901048f,dc766477-4feb-4e48-9bb8-93aef4fde77d,2016-11-09T13:57:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1100,65,1165
d0245b15-3690-42e9-bf5c-90625439998d,6a37a14f-dea7-4088-8819-99a3e827aeff,2016-11-09T08:29:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
416dc24b-bed9-459e-b15f-7e2ae04d66f4,65e15d42-ac13-421f-bb94-cbfd6aed43b3,2016-11-09T08:44:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
08a16e27-d4b1-43db-b09c-19941db9ddc7,823b371e-1920-48bf-bc9a-aa657d2e09e8,2016-11-09T17:35:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2100,126,2226
58183b79-05bc-4b14-ac4b-ab2402f64171,bc803a26-a319-44d3-aecd-f050f82d96e6,2016-11-09T11:28:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,2800,168,2968
25131254-55e2-4c0b-98c7-0dcf8abc9fb6,14ca96ee-86a9-415d-b858-14f420e41027,2016-11-09T13:36:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
a7ef19ad-eff2-42ee-a9cd-01a839102d3e,008fd2bf-0ca9-4add-af80-4af354395a7b,2016-11-09T18:41:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1800,108,1908
84c1d21c-1ef2-45bc-8e09-56f3b0095a60,29d1cbaf-3e0b-4756-9ca5-4c50ffe2f309,2016-11-09T11:42:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
4fd1ae1e-6651-49f4-89fb-19d76caac25d,30b8ce50-0cf1-4320-8439-7260bec6da1c,2016-11-09T18:18:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
ec77ebd2-a407-4739-8ec5-49ac9d6f77fa,929d41a8-4498-4f86-b869-4d8cfb52e151,2016-11-09T08:16:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
85d22918-5685-47a7-a4dd-ff417a96fe23,f9b1e843-ee45-432d-9eb2-0ca025e25dc7,2016-11-09T08:32:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
c36751ce-f165-4b46-8f96-ab0fa4d4a093,3b7e562b-d350-4b95-be14-5dac994513ce,2016-11-09T08:25:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
646be8fd-42e8-4632-9e55-85dab16ee422,081780a0-86fe-4a1c-b22f-6d8652e84968,2016-11-09T19:05:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,700,42,742
2131fb4e-d7b4-436a-9945-5d9140f2a136,a437e6ee-77a7-489b-9dc7-13a42f7f80e8,2016-11-09T19:33:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
c0a80aeb-9754-40d2-b13a-b60b96672ba6,cc472bd6-f701-4f2b-aab7-453aebf3a597,2016-11-09T16:50:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
4637fa3a-d1d1-4a55-b802-422ce74b2d83,60a975ac-ccd3-4b43-bc08-d1b89cf0442e,2016-11-09T14:58:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1200,72,1272
2243f915-c120-49d2-b3d4-3c56424bf06b,4e15c8c1-9150-4eca-ab91-804c059d6063,2016-11-09T17:23:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1800,108,1908
11ae04c9-a151-4bab-aebc-811a1f6377aa,1c67b7da-3d27-45df-8553-84ec79c7aaf4,2016-11-09T12:58:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,900,54,954
1d47623d-66b7-45ef-86e2-1e88710d55ae,cd4f0159-0c9d-41ce-a03b-b4ab008ee0e6,2016-11-09T16:30:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1900,113,2013
b5d4c841-19e8-493a-b0bb-a07bb888880a,7ddd87f3-1344-4d81-86a3-2609452f9675,2016-11-09T09:03:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
79c01dad-fc5c-4c9f-85f1-24089012919f,3413c899-d35a-431c-8fa4-b9d3fb561c08,2016-11-10T12:00:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1700,102,1802
ff0a05d5-2c05-4066-93da-f0b296f7d3b3,b23f1104-d7c5-4d21-8349-51ade47a0b22,2016-11-10T08:40:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
6370240a-6f29-4c98-87f7-52d4a0d4c117,a1a4a9ba-f2d6-44ed-b600-40bae3684b3c,2016-11-10T07:23:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,400,24,424
1aa04965-5b7b-4bfe-9ae0-92bc7dde70ec,b9e4b2c7-e764-450b-b3a8-12c9713b0d64,2016-11-10T16:57:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,1200,72,1272
2a8e4a74-5cc8-4909-a7dd-f536b2bc3ebd,ee1dff48-4efe-43f8-8b46-b169ba58981a,2016-11-10T08:25:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
6e21cae3-e111-4e14-b4a4-08d377524d7b,f1f620fb-05d3-43ac-b284-ccb569f1ab66,2016-11-10T08:43:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
01f90bce-b58d-43bb-9285-44ed9be988a1,c84d5290-b061-4699-912d-be260a56822b,2016-11-10T11:50:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,500,30,530
2145749f-b610-4d46-8d09-3a01d965a7d8,375ca543-1e86-4773-b0bb-d2f9b0fba3a4,2016-11-10T13:56:00,82b0a6e8-b9d5-4749-ab88-91f3ed50f427,600,36,636
